calendardate,ticker,eps,netinc,opinc,ncfo,cashnequsd,de,ebitda,fcf,marketcap,netmargin,pb,pe,ps,workingcapital,ev,divyield,fcfps,revenue,invcap,ebit,equityusd,assets,roe,roa,roic,stock_price,sp500_price,stock_p_change,sp500_p_change
6/30/2020,ALGT,-5.85,-93103000.0,-113252000.0,170349000.0,287642000.0,3.444,-89067000.0,134159000.0,1849027075.0,-0.698,2.51,-85.35799999999999,1.284,78450000.0,3062556075.0,0.018000000000000002,8.437000000000001,133347000.0,3627461000.0,-132363000.0,736560000.0,3272969000.0,-0.12640246551536874,-0.02844603783292784,-0.025666161538332184,92.44316685994468,292.61378580729166,12.32,4.35
6/30/2020,ALK,-1.74,-214000000.0,-288000000.0,288000000.0,1509000000.0,2.625,-167000000.0,239000000.0,4240842739.0,-0.508,1.0979999999999999,74.40100000000001,0.635,-876000000.0,7016842739.0,0.031,1.9380000000000002,421000000.0,10602000000.0,-274000000.0,3861000000.0,13998000000.0,-0.05542605542605543,-0.015287898271181597,-0.020184870779098283,32.92450008392334,292.61378580729166,6.17,4.35
9/30/2020,ALKS,0.0,-134000.0,-10667000.0,60203000.0,240866000.0,0.731,24582000.0,53851000.0,2590958500.0,-0.001,2.3890000000000002,-35.216,2.2119999999999997,646790000.0,2735690500.0,0.0,0.33899999999999997,265012000.0,1429420000.0,4003000.0,1084358000.0,1876820000.0,-0.00012357542435247399,-7.139736362570731e-05,-9.374431587636944e-05,18.063333384195964,331.48317769368487,-5.27,2.14
9/30/2020,ALLE,1.59,146900000.0,160400000.0,161400000.0,430800000.0,2.67,193200000.0,152500000.0,9562853659.0,0.20199999999999999,11.600999999999999,31.697,3.5260000000000002,631900000.0,10561153659.0,0.012,1.652,728400000.0,2252500000.0,172600000.0,824300000.0,3027700000.0,0.17821181608637632,0.048518677544010305,0.06521642619311875,101.17545153299969,331.48317769368487,-0.05,2.14
6/30/2020,ALNY,-1.56,-179229000.0,-198859000.0,-135330000.0,580829000.0,1.411,-132877000.0,-151988000.0,17446494155.0,-1.724,12.464,-20.618000000000002,50.543,1776144000.0,17180730155.0,0.0,-1.3230000000000002,103962000.0,2724301000.0,-150655000.0,1399726000.0,3374367000.0,-0.12804577467304315,-0.05311485087425286,-0.0657889858719723,136.3083337148031,292.61378580729166,6.26,4.35
3/31/2018,ALOG,0.57,7110000.0,7311000.0,22067000.0,123939000.0,0.201,12877000.0,21628000.0,1047637264.0,0.059000000000000004,2.168,-197.63,2.241,334451000.0,923698264.0,0.005,1.73,119971000.0,351196000.0,7639000.0,483188000.0,580069000.0,0.014714769406524997,0.012257162509977262,0.02024510529732685,86.59087905883787,259.3767046610514,1.1,-1.57
6/30/2020,ALRM,0.35,16995000.0,14994000.0,35148000.0,205827000.0,0.6579999999999999,24498000.0,31751000.0,3044201361.0,0.12,7.7410000000000005,53.854,5.417000000000001,255320000.0,2998058361.0,0.0,0.6509999999999999,141637000.0,322669000.0,15586000.0,393253000.0,662645000.0,0.043216453529915856,0.02564721683556052,0.05267007366682266,50.96383355458578,292.61378580729166,16.17,4.35
9/30/2020,ALSN,0.68,77000000.0,128000000.0,158000000.0,251000000.0,4.96,168000000.0,127000000.0,3907423413.0,0.145,5.2379999999999995,11.293,1.806,328000000.0,6172423413.0,0.019,1.127,532000000.0,3291000000.0,132000000.0,746000000.0,4446000000.0,0.1032171581769437,0.01731893837156995,0.023397143725311455,36.124909210205075,331.48317769368487,1.5,2.14
3/31/2019,ALTM,0.2,1100000.0,4231000.0,10054000.0,177438000.0,0.594,9685000.0,-154464000.0,1644142283.0,0.032,7.211,-410.75699999999995,14.652999999999999,124996000.0,1495704283.0,0.0,-41.229,33847000.0,1618524000.0,2034000.0,228014000.0,1868008000.0,0.004824265176699676,0.0005888625744643491,0.0006796315655498466,147.84666684468587,263.4224349975586,-11.41,3.55
6/30/2020,ALTR,-0.14,-10223000.0,-4292000.0,5365000.0,250540000.0,1.074,1021000.0,4479000.0,3007923166.0,-0.10400000000000001,8.474,-139.037,6.621,205880000.0,2974969166.0,0.0,0.061,98561000.0,266155000.0,-4612000.0,354950000.0,736846000.0,-0.028801239611212847,-0.0138739980945815,-0.038409949089816084,34.507583363850905,292.61378580729166,8.43,4.35
9/30/2020,ALV,1.13,98300000.0,204000000.0,352200000.0,1476500000.0,2.7239999999999998,262000000.0,275800000.0,7353817584.0,0.048,3.502,47.751999999999995,1.033,815200000.0,9047817584.0,0.015,3.159,2037200000.0,4901200000.0,169200000.0,2099800000.0,7833400000.0,0.04681398228402705,0.012548829371664922,0.02005631273973721,71.37516714731852,331.48317769368487,6.88,2.14
9/30/2020,ALXN,2.64,578100000.0,693500000.0,822800000.0,2268000000.0,0.585,769700000.0,812000000.0,25869718517.0,0.364,2.336,27.043000000000003,4.413,3736800000.0,26369418517.0,0.0,3.7060000000000004,1588700000.0,8559800000.0,694500000.0,11074900000.0,17548400000.0,0.052199116922048955,0.03294317430648948,0.0675366246874927,107.56099967956543,331.48317769368487,4.27,2.14
9/30/2020,AM,0.2,105507000.0,151817000.0,184742000.0,2393000.0,1.2830000000000001,201791000.0,142891000.0,2893198742.0,0.452,1.1640000000000001,-8.422,3.091,46749000.0,6012622742.0,0.203,0.298,233415000.0,7286561000.0,174990000.0,2485491000.0,5673504000.0,0.04244915793297984,0.018596444102269075,0.014479670176369894,5.768467974662781,331.48317769368487,3.1,2.14
9/30/2015,AMAG,-0.62,-20584000.0,-1385000.0,-13604000.0,200682000.0,1.777,-3521000.0,-13367000.0,1054305211.0,-0.214,1.146,6.254,2.906,388579000.0,1858784211.0,0.0,-0.402,96152000.0,1243101000.0,-20492000.0,919961000.0,2554413000.0,-0.022374861543043672,-0.00805821141686955,-0.016558590170871072,61.48416633605957,182.7680435180664,-17.02,-1.13
6/30/2020,AMAT,0.92,841000000.0,1108000000.0,867000000.0,4350000000.0,1.212,1195000000.0,780000000.0,58258307516.0,0.191,6.087999999999999,18.285999999999998,3.5810000000000004,7963000000.0,59355307516.0,0.013000000000000001,0.852,4395000000.0,14352000000.0,1101000000.0,9569000000.0,21171000000.0,0.08788797157487721,0.03972415096122054,0.05859810479375697,54.211258697509756,292.61378580729166,7.11,4.35
6/30/2020,AMBA,-0.43,-14756000.0,-15289000.0,-2417000.0,220657000.0,0.163,-11095000.0,-2654000.0,1631370875.0,-0.294,3.557,-34.338,7.096,410236000.0,1420026875.0,0.0,-0.077,50113000.0,228203000.0,-14009000.0,458647000.0,533398000.0,-0.0321728911341402,-0.027664145722331168,-0.06466172662059658,51.77383327484131,292.61378580729166,-2.1,4.35
6/30/2019,AMC,0.48,49400000.0,105500000.0,152200000.0,201200000.0,9.199,243100000.0,37100000.0,1247236831.0,0.033,0.941,-117.664,0.23399999999999999,-1123900000.0,11323636831.0,0.196,0.35700000000000004,1506100000.0,16916800000.0,131100000.0,1325100000.0,13514900000.0,0.03728020526752698,0.003655224973917676,0.0029201740281849997,12.465735880533854,280.06561889648435,-13.74,1.08
6/30/2020,AMCX,0.29,14961000.0,48802000.0,226504000.0,889887000.0,6.632000000000001,84874000.0,217248000.0,1180827035.0,0.023,1.811,6.151,0.409,1099313000.0,3427343035.0,0.0,4.1530000000000005,646291000.0,4279050000.0,58969000.0,651916000.0,5305956000.0,0.022949275673553034,0.0028196615275362254,0.0034963368037298,26.42416671117147,292.61378580729166,0.72,4.35
9/30/2020,AMD,0.33,390000000.0,449000000.0,339000000.0,1296000000.0,0.816,506000000.0,265000000.0,91887169143.0,0.139,23.761999999999997,104.536,10.628,3083000000.0,91169169143.0,0.0,0.22399999999999998,2801000000.0,3599000000.0,413000000.0,3867000000.0,7023000000.0,0.1008533747090768,0.055531824006834686,0.10836343428730202,75.680833307902,331.48317769368487,8.34,2.14
9/30/2020,AME,0.89,204581000.0,270741000.0,309730000.0,1304838000.0,0.8290000000000001,332256000.0,303628000.0,22755714907.0,0.182,3.989,26.09,4.898,1239524000.0,24251716907.0,0.006999999999999999,1.3230000000000002,1126942000.0,3692736000.0,269262000.0,5704192000.0,10433386000.0,0.03586502698366394,0.01960830357469761,0.05540092765905821,97.08198216756183,331.48317769368487,4.75,2.14
9/30/2020,AMED,2.2,71981000.0,63313000.0,83083000.0,115453000.0,1.117,83345000.0,81789000.0,8231179919.0,0.132,10.885,49.552,4.072,-26246000.0,8519994919.0,0.0,2.504,544070000.0,438413000.0,64471000.0,756205000.0,1602720000.0,0.09518715163216324,0.0449117749825297,0.16418536859080365,228.87216669718427,331.48317769368487,4.48,2.14
9/30/2013,AMG,1.41,75200000.0,169100000.0,282800000.0,522400000.0,1.301,129500000.0,275700000.0,10636032320.0,0.136,5.233,38.342,5.099,564600000.0,11546532320.0,0.0,5.182,551600000.0,2757500000.0,126100000.0,2032300000.0,6261100000.0,0.03700241106135905,0.012010669051764067,0.027271078875793293,173.07250467936194,145.78798370361332,3.21,0.77
9/30/2020,AMGN,3.45,2021000000.0,2453000000.0,3368000000.0,9087000000.0,4.898,3409000000.0,3233000000.0,125970000000.0,0.315,11.495,17.134,5.041,12708000000.0,151170000000.0,0.028999999999999998,5.526,6423000000.0,47956000000.0,2508000000.0,10959000000.0,64637000000.0,0.18441463637193176,0.03126692142271455,0.042142797564434065,246.46263122558597,331.48317769368487,-1.78,2.14
9/30/2020,AMKR,0.38,92151000.0,127469000.0,191646000.0,570777000.0,1.328,253994000.0,50776000.0,2872986866.0,0.068,1.3090000000000002,9.249,0.591,893201000.0,3709565866.0,0.0,0.21,1354023000.0,4571082000.0,124308000.0,2194618000.0,5136620000.0,0.041989539865252175,0.01794000724211641,0.020159559596611917,12.393333339691162,331.48317769368487,-1.14,2.14
6/30/2012,AMLN,-0.46,-74221000.0,-29676000.0,10856000.0,105910000.0,-48.183,-7434000.0,-296000.0,5084560026.0,-0.43799999999999994,-120.029,-7.847,7.67,262954000.0,6696024026.0,0.0,-0.002,169327000.0,3043999000.0,-29876000.0,-42361000.0,1998738000.0,1.7521068907721724,-0.037133931510783307,-0.024382728115219486,26.155749924977624,113.92133471171059,7.68,-0.47
6/30/2020,AMN,0.47,22325000.0,38401000.0,76906000.0,99429000.0,2.042,61186000.0,70750000.0,2755353978.0,0.037000000000000005,3.5439999999999996,31.932,1.165,134103000.0,3720827978.0,0.0,1.493,608351000.0,1475943000.0,38401000.0,777406000.0,2364816000.0,0.02871729829715747,0.009440480781591465,0.01512592288455584,47.26966679890951,292.61378580729166,-3.29,4.35
3/31/2019,AMPH,0.02,868000.0,-3172000.0,-3610000.0,80961000.0,0.491,3577000.0,-18354000.0,1054734919.0,0.011000000000000001,3.1489999999999996,451.9,3.3369999999999997,118184000.0,1036067919.0,0.0,-0.39299999999999996,79790000.0,371837000.0,-581000.0,334986000.0,544718000.0,0.002591153063113085,0.0015934850693386303,0.0023343561829511318,22.447333335876465,263.4224349975586,-1.06,3.55
6/30/2020,AMRN,0.01,4415000.0,4156000.0,1587000.0,217920000.0,0.518,4774000.0,1587000.0,2631318789.0,0.033,4.365,-209.968,4.819,544144000.0,2445164789.0,0.0,0.004,135317000.0,430710000.0,4264000.0,602763000.0,914869000.0,0.007324603534058991,0.004825827522847533,0.010250516588888115,6.973333326975506,292.61378580729166,0.24,4.35
12/31/2010,AMRS,163.642,-25643000.0,-25718000.0,-21763000.0,143060000.0,0.162,-23504000.0,-26867000.0,1350185174.0,-0.863,4.39,-10.899000000000001,16.812,242818000.0,1219715174.0,0.0,-27.155,29729000.0,199742000.0,-25484000.0,307546000.0,357453000.0,-0.08337939690322749,-0.07173810263167466,-0.12838061098817474,300.3750005086264,99.15841484069824,21.23,2.89
6/30/2020,AMRX,-0.08,-11996000.0,10751000.0,179241000.0,268272000.0,12.045,84931000.0,170689000.0,1399394627.0,-0.026000000000000002,4.573,-7.211,0.805,825855000.0,4102287627.0,0.0,1.158,464662000.0,4153329000.0,26859000.0,305995000.0,4056756000.0,-0.03920325495514632,-0.0029570425236321828,-0.0028882855174728514,4.174666678905487,292.61378580729166,9.39,4.35
12/31/2010,AMSC,3.3,16004000.0,21470000.0,-14458000.0,174454000.0,0.281,26151000.0,-27132000.0,1459196336.0,0.14,2.9189999999999996,36.39,3.6430000000000002,330155000.0,1284742336.0,0.0,-5.604,114193000.0,291709000.0,23607000.0,499971000.0,640441000.0,0.03200985657168116,0.024989030995829435,0.05486289418564391,334.17999979654945,99.15841484069824,-6.72,2.89
9/30/2020,AMT,1.05,464400000.0,785100000.0,960300000.0,1730200000.0,9.84,1168500000.0,716400000.0,102902000000.0,0.231,27.575,54.497,13.120999999999999,-413600000.0,132866000000.0,0.019,1.614,2012900000.0,50794000000.0,694600000.0,3731700000.0,41462200000.0,0.1244473028378487,0.011200563404739738,0.009142812143166515,251.60223464965821,331.48317769368487,-2.51,2.14
6/30/2020,AMWD,0.97,16485000.0,26797000.0,40000000.0,128055000.0,1.311,61543000.0,32164000.0,1487250115.0,0.042,2.061,23.070999999999998,0.922,209904000.0,2087186115.0,0.0,1.899,390087000.0,1164279000.0,28485000.0,721520000.0,1667437000.0,0.022847599512141034,0.009886430491826678,0.014158977358519736,58.070333353678386,292.61378580729166,14.9,4.35
9/30/2020,AMZN,12.63,6331000000.0,6194000000.0,11964000000.0,29930000000.0,2.4090000000000003,13851000000.0,2156000000.0,1611130000000.0,0.066,19.464000000000002,92.71600000000001,4.63,11057000000.0,1662720000000.0,0.0,4.303,96145000000.0,216895000000.0,7328000000.0,82775000000.0,282179000000.0,0.07648444578677137,0.022436113247265035,0.02918923903271168,3166.144498697917,331.48317769368487,1.69,2.14
9/30/2020,AN,2.07,182600000.0,278300000.0,270000000.0,350500000.0,1.85,330000000.0,232200000.0,5644449013.0,0.034,1.681,14.555,0.28,-55700000.0,7688349013.0,0.0,2.63,5404900000.0,6194300000.0,278200000.0,3357900000.0,9569300000.0,0.054379225110932426,0.019081855517122465,0.02947871430185816,53.06016686757404,331.48317769368487,7.76,2.14
6/30/2019,ANAB,-0.89,-23962000.0,-26657000.0,-15517000.0,146612000.0,0.071,-23617000.0,-15758000.0,1419728314.0,-4.792,3.1660000000000004,-17.973,141.97299999999998,400365000.0,1277897314.0,0.0,-0.583,5000000.0,307695000.0,-23741000.0,448421000.0,480149000.0,-0.05343639124840273,-0.04990534188345701,-0.07787581858658736,71.80816650390625,280.06561889648435,-9.58,1.08
12/31/2018,ANDE,0.84,23752000.0,26186000.0,-64349000.0,22593000.0,1.825,60200000.0,-162541000.0,1203800000.0,0.028999999999999998,1.45,29.018,0.395,189848000.0,1903983000.0,0.018000000000000002,-5.001,812662000.0,2153674000.0,37863000.0,830322000.0,2392003000.0,0.02860576980978464,0.009929753432583488,0.011028595785620293,31.195460446675614,258.4602567036946,-1.77,-1.81
6/30/2018,ANDV,3.41,515000000.0,847000000.0,847000000.0,388000000.0,1.64,1083000000.0,462000000.0,22795843879.0,0.040999999999999995,2.2640000000000002,10.727,0.527,2106000000.0,31133843879.0,0.016,3.0580000000000003,12472000000.0,28361000000.0,791000000.0,10068000000.0,30074000000.0,0.05115216527612237,0.017124426414843387,0.018158739113571454,132.69794133504232,258.16588694254557,4.47,1.7
9/30/2020,ANET,2.22,168375000.0,188395000.0,215127000.0,970349000.0,0.42700000000000005,216807000.0,212604000.0,16351955600.0,0.278,5.3020000000000005,22.96,7.361000000000001,2989084000.0,15456509600.0,0.0,2.7969999999999997,605431000.0,2676423000.0,201619000.0,3083877000.0,4399372000.0,0.05459848106782469,0.03827250798523062,0.06291045922113209,220.33333358764648,331.48317769368487,-2.48,2.14
9/30/2019,ANF,0.1,6523000.0,14479000.0,2216000.0,410775000.0,2.533,56801000.0,-57933000.0,1044755832.0,0.008,1.062,19.652,0.29100000000000004,343335000.0,2394519832.0,0.048,-0.9179999999999999,863472000.0,3998435000.0,13432000.0,983512000.0,3486005000.0,0.006632354256989239,0.0018711963981692511,0.00163138828066481,16.12425300280253,288.57187805175784,-4.71,-0.14
6/30/2020,ANGI,0.03,12667000.0,17644000.0,71891000.0,420985000.0,0.48200000000000004,42845000.0,60462000.0,7686539358.0,0.034,5.9479999999999995,355.842,5.5,279080000.0,7504640358.0,0.0,0.122,375061000.0,380422000.0,17312000.0,1292322000.0,1925391000.0,0.00980173671886728,0.0065789234498343455,0.03329723307274553,9.338000027338664,292.61378580729166,31.73,4.35
6/30/2020,ANSS,1.13,96564000.0,112807000.0,131592000.0,744546000.0,0.359,141420000.0,121612000.0,26789405038.0,0.25,7.792000000000001,67.32,17.616,750458000.0,26572127038.0,0.0,1.42,385661000.0,954789000.0,115625000.0,3438048000.0,4671866000.0,0.028086867897132325,0.020669257209003856,0.10113648146344376,268.833999633789,292.61378580729166,5.37,4.35
9/30/2020,ANTM,0.88,222000000.0,617000000.0,-1150000000.0,3984000000.0,1.5519999999999998,895000000.0,-1456000000.0,71079691798.0,0.006999999999999999,2.095,14.345,0.605,16889000000.0,87938691798.0,0.013000000000000001,-5.854,31158000000.0,43688000000.0,587000000.0,33921000000.0,86574000000.0,0.006544618377995932,0.002564280268902904,0.005081486907159861,268.4704922993978,331.48317769368487,3.39,2.14
9/30/2020,AON,1.18,275000000.0,441000000.0,804000000.0,821000000.0,7.831,529000000.0,774000000.0,42067694196.0,0.115,11.877,23.127,3.8289999999999997,1379000000.0,49879694196.0,0.006999999999999999,3.3280000000000003,2385000000.0,13174000000.0,437000000.0,3542000000.0,31359000000.0,0.07763975155279502,0.008769412289932714,0.020874449673599513,199.60813242594398,331.48317769368487,0.8,2.14
6/30/2020,AOS,0.42,67800000.0,85500000.0,125200000.0,442700000.0,0.8,109400000.0,113200000.0,7739764474.0,0.102,4.668,25.964000000000002,2.784,709000000.0,7615664474.0,0.02,0.701,663900000.0,1251200000.0,89500000.0,1658100000.0,2984200000.0,0.0408901755020807,0.02271965685945982,0.054187979539641946,43.58714822133382,292.61378580729166,6.66,4.35
6/30/2020,APA,-1.02,-367000000.0,-450000000.0,84000000.0,135000000.0,-8.339,-21000000.0,-251000000.0,6043113083.0,-0.648,-3.696,-0.754,1.224,-52000000.0,14725113083.0,0.034,-0.664,596000000.0,19971000000.0,-439000000.0,-1635000000.0,12999000000.0,0.22446483180428134,-0.02823294099546119,-0.018376646136898503,11.688480512301128,292.61378580729166,11.59,4.35
6/30/2020,APD,2.02,446500000.0,539200000.0,774700000.0,3921400000.0,1.094,878500000.0,-339900000.0,65276497052.0,0.21600000000000003,5.599,34.3,7.401,6415500000.0,69552797052.0,0.017,-1.537,2065200000.0,25287200000.0,587900000.0,11659300000.0,24782100000.0,0.03829560951343563,0.018017036490047253,0.01765715460786485,227.88641153971355,292.61378580729166,8.75,4.35
9/30/2020,APH,1.16,346600000.0,475800000.0,398600000.0,1456200000.0,1.319,548300000.0,331000000.0,35823781432.0,0.149,7.108,30.747,4.303999999999999,2822000000.0,38182781432.0,0.008,1.1079999999999999,2323400000.0,6534200000.0,473900000.0,5040200000.0,11753900000.0,0.06876711241617396,0.029488084805894214,0.053043983961311256,105.80522880554199,331.48317769368487,3.79,2.14
12/31/2012,APKT,-0.03,-2029000.0,-3052000.0,3856000.0,55381000.0,0.141,802000.0,-2565000.0,2020758037.0,-0.028999999999999998,3.98,-385.494,7.3629999999999995,389723000.0,1965377037.0,0.0,-0.038,70702000.0,433946000.0,-3211000.0,507724000.0,579212000.0,-0.003996265687657073,-0.003503035158111365,-0.004675696976121453,18.8742551167806,121.18206253051758,10.81,0.98
3/31/2018,APLP,0.14,10290000.0,32131000.0,57722000.0,1463000.0,2.7489999999999997,66744000.0,7544000.0,1074534851.0,0.07,2.048,75.751,1.8940000000000001,13800000.0,2447623851.0,0.075,0.10800000000000001,147002000.0,3224798000.0,32418000.0,524721000.0,1966966000.0,0.019610421538303214,0.005231407151928402,0.003190897538388451,13.215689690907796,259.3767046610514,-0.1,-1.57
6/30/2019,APOG,0.58,15443000.0,23041000.0,-9742000.0,28956000.0,1.335,37045000.0,-20940000.0,1127315973.0,0.043,2.324,24.634,0.7929999999999999,177884000.0,1439592973.0,0.016,-0.787,355365000.0,899466000.0,23041000.0,484976000.0,1132239000.0,0.03184281284022302,0.013639346463070075,0.017169075873907407,37.526260121663405,280.06561889648435,2.62,1.08
6/30/2020,APPF,0.56,19257000.0,6345000.0,24293000.0,53315000.0,1.217,14010000.0,12092000.0,4774767640.0,0.23800000000000002,33.042,155.804,16.531,55437000.0,4851825640.0,0.0,0.353,81043000.0,237548000.0,6335000.0,144504000.0,320351000.0,0.1332627470519847,0.06011218944220558,0.08106572145419032,132.90750045776366,292.61378580729166,11.91,4.35
